zip_code,total_population,percent_white,percent_black,percent_asian,percent_hispanic,per_capita_income,median_age,total_households
01930,29043,95.0,1.0,1.0,3.0,35928.0,47.1,12303
01937,89,82.0,0.0,0.0,18.0,29602.0,72.1,0
01938,13354,97.0,0.0,1.0,1.0,43021.0,48.1,5535
01940,12299,92.0,1.0,4.0,3.0,46227.0,44.4,4771
01944,5185,97.0,0.0,0.0,2.0,70075.0,48.3,2063
01945,19958,95.0,1.0,1.0,2.0,58082.0,44.7,8137
01949,9131,82.0,3.0,5.0,9.0,39115.0,41.1,2633
01950,17569,94.0,1.0,1.0,4.0,46124.0,46.3,7555
01951,3707,97.0,1.0,0.0,1.0,42632.0,49.2,1714
01952,8396,96.0,0.0,2.0,1.0,35656.0,46.2,3446
01960,51319,86.0,2.0,3.0,8.0,34255.0,44.3,21411
01966,7040,96.0,2.0,1.0,1.0,41762.0,52.1,3282
01969,5914,98.0,0.0,0.0,1.0,38324.0,45.1,2219
01970,41747,75.0,5.0,2.0,16.0,31407.0,36.9,18001
01982,7995,90.0,3.0,3.0,2.0,44500.0,40.0,2728
01983,6211,94.0,0.0,4.0,0.0,56488.0,45.4,2282
01984,4964,94.0,2.0,2.0,1.0,46255.0,24.9,1372
01985,4305,96.0,0.0,0.0,4.0,53144.0,43.0,1518
02019,16438,91.0,2.0,4.0,2.0,36165.0,40.8,6196
02021,21781,85.0,6.0,4.0,3.0,46086.0,42.8,8749
02025,7935,98.0,0.0,0.0,1.0,61267.0,42.0,2967
02026,24906,83.0,5.0,3.0,7.0,43063.0,43.0,9579
02030,5677,87.0,1.0,7.0,2.0,89476.0,44.3,1935
02032,3884,88.0,0.0,10.0,3.0,39531.0,42.9,1564
02035,16990,92.0,2.0,4.0,2.0,42801.0,41.2,6411
02038,32064,92.0,1.0,4.0,2.0,41946.0,37.8,11115
02043,22330,96.0,0.0,2.0,1.0,60770.0,43.8,8435
02045,10319,92.0,1.0,1.0,3.0,41064.0,49.0,4892
02047,111,100.0,0.0,0.0,0.0,14649.0,89.3,84
02048,23293,89.0,2.0,4.0,3.0,42207.0,37.4,8115
02050,25647,95.0,0.0,1.0,2.0,43165.0,43.5,9559
02052,12136,89.0,0.0,3.0,6.0,62076.0,43.4,4090
02053,12866,90.0,0.0,4.0,4.0,43335.0,42.1,4562
02054,7950,93.0,0.0,3.0,3.0,39651.0,41.5,3069
02056,11274,87.0,6.0,1.0,5.0,43630.0,42.5,3177
02061,10560,97.0,0.0,1.0,1.0,48205.0,44.3,3638
02062,28698,82.0,4.0,6.0,6.0,37213.0,41.2,11670
02066,17730,96.0,0.0,1.0,1.0,49657.0,45.4,6510
02067,17591,75.0,5.0,15.0,3.0,53259.0,43.2,6212
02071,1770,77.0,7.0,0.0,14.0,25115.0,40.3,321
02072,27522,81.0,12.0,2.0,2.0,33094.0,43.1,10555
02081,19006,93.0,2.0,2.0,1.0,44982.0,42.9,7098
02090,14714,90.0,0.0,6.0,2.0,62949.0,45.0,5589
02093,11058,98.0,0.0,0.0,1.0,45019.0,44.2,3893
02108,4062,85.0,5.0,5.0,2.0,83723.0,34.6,2114
02109,4241,87.0,2.0,4.0,6.0,90256.0,33.9,2001
02110,1752,85.0,2.0,4.0,6.0,136352.0,50.9,1293
02111,7771,41.0,3.0,44.0,7.0,51511.0,34.3,3108
02113,6843,91.0,1.0,5.0,2.0,54464.0,28.6,4319
02114,11994,77.0,5.0,13.0,3.0,67701.0,31.2,7000
02115,28928,65.0,8.0,15.0,9.0,22112.0,21.8,9535
02116,21793,72.0,7.0,14.0,6.0,80314.0,33.0,11460
02118,27873,46.0,16.0,16.0,19.0,45343.0,33.6,12500
02119,24767,8.0,56.0,2.0,28.0,19183.0,33.3,10693
02120,14221,43.0,21.0,12.0,21.0,17704.0,23.4,4741
02121,27093,3.0,65.0,1.0,26.0,17224.0,30.2,10329
02122,24546,32.0,31.0,16.0,13.0,23904.0,32.9,8409
02124,51382,17.0,57.0,8.0,14.0,22891.0,34.6,18593
02125,34172,31.0,24.0,14.0,19.0,23350.0,30.2,12427
02126,27984,5.0,79.0,0.0,14.0,20804.0,37.7,9660
02127,33825,78.0,6.0,5.0,9.0,44737.0,30.8,16332
02128,43575,33.0,3.0,4.0,57.0,23468.0,34.0,15820
02129,17454,72.0,9.0,8.0,8.0,57847.0,34.6,8457
02130,37541,58.0,12.0,6.0,21.0,44110.0,33.6,16070
02131,30960,46.0,21.0,4.0,26.0,30984.0,38.0,12092
02132,27628,79.0,3.0,6.0,9.0,44546.0,42.9,11270
02134,19009,62.0,6.0,13.0,16.0,24946.0,26.8,7826
02135,36932,70.0,4.0,15.0,10.0,31475.0,29.2,18029
02136,29271,29.0,40.0,2.0,26.0,27408.0,36.2,11048
02138,35554,70.0,6.0,13.0,7.0,52592.0,29.0,13654
02139,36015,60.0,13.0,14.0,8.0,42235.0,30.3,14058
02140,18164,61.0,18.0,9.0,7.0,50856.0,35.3,8561
02141,13126,56.0,12.0,19.0,9.0,39241.0,31.7,6297
02142,2838,50.0,3.0,33.0,10.0,67525.0,29.3,1307
02143,26056,73.0,3.0,12.0,8.0,36705.0,31.9,11340
02144,23854,79.0,6.0,7.0,6.0,40831.0,30.7,10760
02145,24659,61.0,10.0,8.0,17.0,29355.0,33.0,10037
02148,59819,48.0,14.0,23.0,10.0,26648.0,35.7,22960
02149,42076,57.0,14.0,3.0,22.0,23401.0,35.7,15476
02150,36222,25.0,5.0,3.0,63.0,20617.0,31.0,12276
02151,52534,63.0,3.0,7.0,25.0,26092.0,37.9,20500
02152,17763,89.0,1.0,1.0,6.0,37720.0,43.4,7602
02155,58832,77.0,7.0,7.0,5.0,34309.0,35.0,22114
02163,2100,55.0,11.0,21.0,9.0,22511.0,25.7,525
02169,55064,69.0,7.0,18.0,4.0,32613.0,38.1,24364
02170,19796,65.0,2.0,29.0,1.0,31165.0,39.3,7625
02171,17735,62.0,3.0,30.0,3.0,36933.0,39.2,7487
02176,27239,89.0,3.0,3.0,3.0,42361.0,41.3,11349
02180,21498,91.0,1.0,3.0,3.0,38561.0,44.6,9055
02184,36051,84.0,4.0,8.0,2.0,36351.0,40.7,13706
02186,27094,74.0,13.0,6.0,4.0,46166.0,38.5,9049
02188,14655,83.0,5.0,8.0,3.0,35954.0,41.8,6211
02189,14609,82.0,5.0,4.0,5.0,31185.0,42.5,6088
02190,16733,89.0,2.0,4.0,2.0,37124.0,41.2,6879
02191,8369,94.0,0.0,5.0,0.0,34652.0,46.0,3530
02199,1273,87.0,1.0,9.0,3.0,141896.0,46.8,797
02210,1894,93.0,1.0,2.0,2.0,94308.0,37.0,1216
02215,24213,68.0,4.0,18.0,8.0,20651.0,21.6,7472
02301,58982,39.0,41.0,2.0,9.0,21477.0,35.5,21284
02302,34929,51.0,30.0,1.0,10.0,22728.0,35.7,11480
02322,4400,82.0,10.0,2.0,3.0,33005.0,45.3,1659
02324,26573,87.0,6.0,1.0,4.0,32991.0,36.2,7803
02330,11493,95.0,1.0,0.0,1.0,30918.0,43.3,4423
02332,15126,96.0,1.0,1.0,1.0,54596.0,45.5,5406
02333,13894,95.0,0.0,2.0,2.0,35360.0,42.9,4986
02338,7546,96.0,0.0,0.0,2.0,33177.0,44.4,2852
02339,14027,96.0,0.0,1.0,1.0,41219.0,40.7,4862
02341,10250,94.0,2.0,1.0,1.0,33337.0,41.3,3458
02343,10667,79.0,9.0,2.0,8.0,33682.0,44.9,4333
02346,23247,94.0,2.0,1.0,2.0,31719.0,41.2,8566
02347,10798,96.0,1.0,0.0,3.0,35711.0,43.0,3780
02351,16009,92.0,3.0,2.0,2.0,34567.0,38.7,6035
02356,12625,92.0,3.0,1.0,3.0,40982.0,38.8,4278
02357,959,81.0,7.0,4.0,2.0,5055.0,19.9,0
02359,17916,95.0,1.0,0.0,2.0,36916.0,40.4,6309
02360,56816,93.0,2.0,1.0,2.0,35456.0,42.7,21945
02364,12673,92.0,0.0,2.0,2.0,37330.0,42.8,4585
02366,149,44.0,23.0,0.0,23.0,2396.0,35.0,0
02367,2834,96.0,0.0,0.0,3.0,38629.0,44.9,1028
02368,32952,35.0,42.0,14.0,5.0,28092.0,40.6,12045
02370,17546,92.0,3.0,1.0,1.0,30051.0,40.3,6517
02375,9833,84.0,5.0,3.0,5.0,38628.0,40.3,3445
02379,6928,88.0,5.0,1.0,2.0,32725.0,42.4,2343
02382,14567,94.0,1.0,1.0,2.0,32541.0,39.1,5503
02420,14073,73.0,1.0,22.0,2.0,69777.0,46.8,5026
02421,17813,72.0,1.0,21.0,3.0,70103.0,44.8,6505
02445,20844,78.0,2.0,12.0,5.0,68108.0,35.5,8643
02446,28924,73.0,2.0,17.0,6.0,60512.0,33.5,13431
02451,17299,74.0,3.0,9.0,10.0,45644.0,39.5,7662
02452,15025,70.0,7.0,13.0,8.0,31988.0,30.2,5080
02453,28997,64.0,5.0,10.0,18.0,34152.0,32.1,11506
02457,1343,66.0,9.0,13.0,8.0,5860.0,20.4,0
02458,11602,75.0,3.0,14.0,6.0,59071.0,40.6,4920
02459,18339,80.0,2.0,13.0,3.0,71128.0,43.3,6626
02460,9046,79.0,3.0,10.0,5.0,61686.0,41.2,3755
02461,6808,68.0,4.0,19.0,4.0,61088.0,43.4,2691
02462,1412,77.0,1.0,18.0,1.0,74279.0,53.4,618
02464,2947,73.0,2.0,17.0,4.0,51744.0,39.3,1205
02465,11673,80.0,4.0,9.0,5.0,75857.0,43.1,4249
02466,9105,72.0,3.0,18.0,6.0,47551.0,34.7,2876
02467,23092,75.0,3.0,15.0,5.0,55288.0,23.4,6586
02468,5267,81.0,2.0,13.0,2.0,86528.0,50.4,1959
02472,32622,80.0,3.0,7.0,7.0,44700.0,38.4,14357
02474,26646,82.0,2.0,10.0,4.0,48199.0,40.2,11450
02476,16662,86.0,1.0,8.0,3.0,51709.0,43.7,7193
02478,24864,80.0,2.0,12.0,4.0,56884.0,40.4,9504
02481,16215,83.0,2.0,9.0,4.0,83035.0,37.1,4761
02482,10946,81.0,1.0,12.0,5.0,63889.0,41.4,3800
02492,20131,88.0,1.0,6.0,3.0,66190.0,42.9,6891
02493,11538,81.0,2.0,11.0,4.0,105217.0,44.2,3781
02494,9109,83.0,1.0,11.0,3.0,56326.0,43.4,3683
02532,11455,95.0,2.0,0.0,2.0,33808.0,44.3,5106
02534,1247,90.0,1.0,1.0,7.0,36703.0,53.3,361
02535,1283,79.0,0.0,0.0,1.0,42716.0,45.1,485
02536,19470,87.0,4.0,2.0,2.0,33741.0,48.3,8019
02537,6288,93.0,1.0,1.0,3.0,32964.0,42.6,2392
02538,3245,97.0,1.0,0.0,2.0,24790.0,35.6,1185
02539,4135,96.0,1.0,0.0,0.0,38588.0,49.5,1436
02540,8554,90.0,2.0,5.0,1.0,49489.0,56.5,3994
02542,1155,56.0,4.0,0.0,13.0,16979.0,22.9,237
02543,736,97.0,0.0,1.0,2.0,50348.0,49.7,368
02553,210,100.0,0.0,0.0,0.0,33253.0,29.3,132
02554,9843,79.0,6.0,1.0,10.0,47658.0,39.9,3844
02556,2852,94.0,1.0,1.0,5.0,46442.0,59.2,1270
02557,4563,86.0,8.0,4.0,0.0,30190.0,44.7,1712
02558,1489,79.0,4.0,0.0,0.0,31100.0,49.0,683
02559,4056,92.0,3.0,2.0,1.0,36281.0,53.6,1903
02561,468,100.0,0.0,0.0,0.0,32293.0,52.6,229
02562,3371,97.0,0.0,1.0,2.0,33670.0,45.9,1348
02563,9616,96.0,0.0,1.0,2.0,38405.0,47.5,3783
02564,381,96.0,0.0,1.0,2.0,38888.0,41.5,70
02568,3995,95.0,1.0,0.0,0.0,30955.0,41.4,1337
02571,10497,88.0,3.0,1.0,1.0,30679.0,46.7,4507
02575,2628,96.0,1.0,0.0,2.0,30136.0,44.4,996
02576,4888,88.0,1.0,3.0,4.0,30900.0,41.8,1786
02601,13552,76.0,9.0,2.0,7.0,24219.0,42.3,6393
02630,2113,99.0,0.0,0.0,0.0,36804.0,56.4,856
02631,9610,96.0,1.0,0.0,2.0,35158.0,52.1,4205
02632,11543,95.0,0.0,1.0,1.0,33787.0,50.1,4626
02633,3868,90.0,8.0,1.0,0.0,46448.0,56.3,1819
02635,3355,97.0,0.0,1.0,1.0,43999.0,50.5,1553
02637,84,76.0,0.0,24.0,0.0,26569.0,47.6,44
02638,3355,96.0,0.0,0.0,3.0,37471.0,59.3,1597
02639,3138,95.0,0.0,1.0,1.0,27757.0,45.8,1300
02641,355,100.0,0.0,0.0,0.0,55869.0,66.5,140
02642,4919,95.0,0.0,2.0,2.0,36116.0,56.7,2277
02643,17,100.0,0.0,0.0,0.0,,,9
02644,4469,99.0,0.0,0.0,1.0,28462.0,34.9,1373
02645,9487,92.0,1.0,1.0,3.0,30999.0,48.8,3956
02646,1946,90.0,0.0,7.0,0.0,43275.0,60.5,1018
02647,129,100.0,0.0,0.0,0.0,58517.0,66.1,61
02648,6898,93.0,1.0,0.0,2.0,41204.0,48.1,2686
02649,14000,91.0,2.0,0.0,2.0,34717.0,49.1,5907
02650,1222,97.0,3.0,0.0,0.0,48467.0,60.9,524
02651,26,100.0,0.0,0.0,0.0,,,14
02652,1133,98.0,0.0,0.0,2.0,37742.0,52.9,432
02653,5982,97.0,0.0,0.0,1.0,42209.0,62.2,2926
02655,3943,95.0,1.0,0.0,2.0,56395.0,54.9,1658
02657,2964,87.0,4.0,1.0,4.0,45204.0,53.3,1782
02659,837,96.0,0.0,0.0,2.0,34619.0,59.4,393
02660,6018,87.0,7.0,0.0,3.0,30437.0,52.2,3064
02663,121,100.0,0.0,0.0,0.0,24332.0,34.9,56
02664,9487,92.0,2.0,2.0,2.0,31253.0,53.2,4355
02666,598,96.0,0.0,0.0,0.0,42750.0,61.5,388
02667,2891,94.0,1.0,0.0,0.0,39902.0,61.6,1492
02668,2755,95.0,0.0,1.0,1.0,42993.0,47.5,1314
02669,211,100.0,0.0,0.0,0.0,41827.0,66.0,80
02670,1302,96.0,1.0,0.0,1.0,38015.0,61.3,700
02671,844,97.0,0.0,0.0,3.0,52292.0,57.8,477
02672,150,100.0,0.0,0.0,0.0,46733.0,57.3,62
02673,8407,91.0,4.0,1.0,3.0,32671.0,47.0,3684
02675,6254,94.0,1.0,1.0,2.0,41238.0,60.3,3086
02702,4567,97.0,0.0,0.0,0.0,31246.0,39.9,1541
02703,43677,84.0,4.0,5.0,6.0,30978.0,39.4,16787
02713,114,100.0,0.0,0.0,0.0,26096.0,60.8,28
02715,3195,94.0,0.0,0.0,2.0,31251.0,39.4,1056
02717,4356,95.0,0.0,0.0,2.0,32987.0,42.8,1531
02718,6774,89.0,5.0,1.0,5.0,29144.0,40.5,2294
02719,15952,94.0,0.0,3.0,1.0,30381.0,45.9,6687
02720,30811,87.0,3.0,2.0,5.0,25090.0,40.2,13214
02721,26141,81.0,2.0,2.0,11.0,19321.0,36.3,11144
02723,14298,81.0,4.0,2.0,6.0,18980.0,37.3,6514
02724,16769,80.0,3.0,4.0,9.0,18827.0,40.4,7613
02725,2717,94.0,0.0,1.0,3.0,27714.0,50.3,965
02726,15524,96.0,1.0,1.0,0.0,32263.0,43.6,5910
02738,4915,90.0,1.0,3.0,2.0,45269.0,48.4,1851
02739,6086,99.0,0.0,1.0,0.0,35941.0,44.8,2299
02740,43308,63.0,8.0,1.0,16.0,20649.0,37.4,18274
02743,10321,95.0,0.0,0.0,3.0,31463.0,42.7,3917
02744,11722,66.0,6.0,2.0,23.0,18190.0,36.6,4661
02745,24830,83.0,3.0,0.0,10.0,26093.0,39.7,10136
02746,14835,53.0,10.0,1.0,31.0,15948.0,32.0,5969
02747,22092,90.0,3.0,1.0,4.0,25441.0,36.8,6504
02748,12591,92.0,1.0,3.0,0.0,37929.0,47.7,4826
02760,27081,91.0,2.0,4.0,2.0,34793.0,38.2,9823
02762,8429,92.0,0.0,3.0,2.0,39346.0,40.2,3358
02763,1638,97.0,0.0,0.0,3.0,39837.0,40.7,700
02764,3926,93.0,0.0,0.0,6.0,37724.0,43.2,1447
02766,19209,92.0,2.0,3.0,1.0,32414.0,39.5,6151
02767,13450,87.0,4.0,4.0,2.0,34853.0,40.9,4834
02769,11664,98.0,0.0,1.0,1.0,36959.0,43.3,4012
02770,5275,92.0,1.0,2.0,1.0,37301.0,44.5,1812
02771,13932,95.0,1.0,2.0,2.0,34580.0,43.6,5501
02777,15943,96.0,0.0,1.0,1.0,33070.0,45.3,6015
02779,6452,93.0,1.0,0.0,5.0,33189.0,40.1,2184
02780,49151,85.0,5.0,1.0,6.0,26055.0,40.7,19681
02790,16154,98.0,0.0,0.0,0.0,35011.0,46.2,6196
02791,80,100.0,0.0,0.0,0.0,58534.0,65.2,104
02802,919,100.0,0.0,0.0,0.0,42134.0,37.2,424
02804,2587,95.0,0.0,2.0,3.0,33192.0,47.1,954
02806,16298,91.0,1.0,3.0,2.0,54414.0,44.8,6235
02807,836,96.0,1.0,0.0,3.0,52486.0,54.8,426
02808,2202,83.0,6.0,0.0,5.0,30863.0,36.0,825
02809,22531,95.0,0.0,1.0,2.0,31526.0,42.3,8389
02812,1969,94.0,0.0,3.0,2.0,35637.0,36.9,497
02813,7821,94.0,0.0,0.0,2.0,34602.0,44.9,3048
02814,7477,98.0,0.0,0.0,1.0,32640.0,44.5,2709
02815,200,72.0,0.0,0.0,6.0,47267.0,40.2,62
02816,32800,96.0,0.0,1.0,2.0,29936.0,43.0,13084
02817,6102,92.0,2.0,4.0,1.0,36160.0,41.3,2175
02818,18241,93.0,2.0,2.0,2.0,54361.0,45.3,7458
02822,6460,91.0,1.0,4.0,4.0,36185.0,44.2,2361
02825,5305,95.0,1.0,0.0,1.0,36152.0,47.4,1957
02826,637,100.0,0.0,0.0,0.0,20529.0,48.3,328
02827,2067,98.0,0.0,2.0,0.0,35893.0,47.7,730
02828,7403,95.0,2.0,1.0,2.0,38147.0,48.2,2940
02830,6356,95.0,1.0,0.0,3.0,34376.0,43.7,2547
02831,3129,99.0,0.0,0.0,1.0,33365.0,44.5,1266
02832,5263,93.0,2.0,1.0,3.0,29245.0,43.9,2028
02833,513,96.0,0.0,0.0,4.0,44846.0,59.7,278
02835,5423,94.0,0.0,0.0,3.0,54915.0,49.8,2360
02836,103,100.0,0.0,0.0,0.0,35931.0,30.8,44
02837,3490,97.0,1.0,0.0,0.0,49693.0,51.4,1640
02838,3615,75.0,7.0,1.0,15.0,25803.0,37.9,1425
02839,1617,100.0,0.0,0.0,0.0,31063.0,42.1,567
02840,23306,80.0,6.0,1.0,9.0,38498.0,38.7,10728
02841,1066,77.0,5.0,4.0,8.0,34581.0,26.1,0
02842,16116,79.0,7.0,4.0,6.0,34094.0,41.8,6414
02852,22567,91.0,2.0,3.0,3.0,39199.0,42.8,8960
02857,8919,98.0,0.0,0.0,0.0,36536.0,45.6,3700
02858,605,100.0,0.0,0.0,0.0,56813.0,46.6,235
02859,6932,92.0,1.0,2.0,2.0,28461.0,43.4,2460
02860,43862,45.0,20.0,2.0,23.0,19486.0,34.9,17973
02861,27431,73.0,7.0,1.0,13.0,25198.0,39.9,10058
02863,19387,24.0,7.0,0.0,66.0,14074.0,29.4,6413
02864,33429,91.0,1.0,2.0,4.0,35306.0,42.8,13362
02865,16881,89.0,3.0,2.0,2.0,40867.0,43.0,6335
02871,17155,93.0,1.0,2.0,2.0,44918.0,46.0,6916
02872,184,100.0,0.0,0.0,0.0,35756.0,52.9,120
02873,181,100.0,0.0,0.0,0.0,45086.0,38.4,123
02874,6077,95.0,1.0,1.0,2.0,44544.0,39.0,2329
02875,428,93.0,0.0,0.0,0.0,40517.0,47.0,173
02876,237,100.0,0.0,0.0,0.0,41172.0,61.1,138
02878,15805,97.0,0.0,0.0,1.0,37587.0,46.9,6670
02879,20675,91.0,2.0,1.0,2.0,42125.0,46.3,8248
02881,7681,82.0,5.0,5.0,7.0,17818.0,19.8,1171
02882,13966,96.0,0.0,0.0,2.0,41702.0,42.2,6316
02885,10597,96.0,0.0,0.0,3.0,30687.0,42.4,4666
02886,28758,90.0,1.0,4.0,3.0,35112.0,46.0,12427
02888,19551,86.0,2.0,3.0,8.0,31704.0,43.6,8555
02889,28571,92.0,2.0,1.0,3.0,30696.0,42.0,11158
02891,21248,93.0,1.0,2.0,2.0,34266.0,44.8,9163
02892,4256,90.0,1.0,2.0,5.0,40897.0,48.4,1749
02893,29416,86.0,3.0,3.0,5.0,27891.0,38.9,12964
02894,563,100.0,0.0,0.0,0.0,36384.0,43.1,290
02895,41113,72.0,6.0,6.0,14.0,21088.0,36.5,17324
02896,11782,95.0,0.0,2.0,1.0,36485.0,48.0,4481
02898,1231,97.0,0.0,0.0,1.0,33828.0,47.6,581
02903,10613,60.0,8.0,10.0,17.0,26146.0,27.3,4607
02904,28793,65.0,12.0,2.0,17.0,25191.0,40.2,12721
02905,25285,37.0,12.0,4.0,43.0,21109.0,30.3,8610
02906,28920,75.0,6.0,8.0,7.0,45404.0,29.9,10914
02907,27448,12.0,16.0,9.0,60.0,13987.0,29.5,8699
02908,36842,43.0,17.0,4.0,31.0,20203.0,29.0,12310
02909,43752,20.0,10.0,7.0,59.0,15386.0,29.0,14891
02910,20135,75.0,4.0,8.0,10.0,27052.0,39.0,7801
02911,15811,82.0,9.0,1.0,6.0,27389.0,40.8,6685
02912,1850,67.0,14.0,7.0,7.0,4599.0,19.9,0
02914,21978,74.0,7.0,2.0,7.0,22148.0,39.8,8768
02915,16381,90.0,2.0,2.0,2.0,30710.0,45.7,7343
02916,8700,89.0,5.0,1.0,2.0,35834.0,42.9,3657
02917,14051,91.0,2.0,2.0,4.0,29501.0,34.6,4299
02919,28910,85.0,2.0,5.0,6.0,30008.0,44.6,11765
02920,38679,73.0,5.0,4.0,14.0,25788.0,42.8,14358
02921,12207,93.0,1.0,3.0,3.0,40551.0,41.3,4217
03031,11283,91.0,0.0,2.0,5.0,48600.0,44.4,3932
03032,5027,95.0,0.0,0.0,1.0,38501.0,41.9,1932
03033,5023,96.0,0.0,1.0,2.0,39540.0,41.9,1676
03034,3961,96.0,0.0,2.0,1.0,36573.0,45.0,1519
03036,4789,95.0,0.0,0.0,2.0,39816.0,43.0,1618
03037,4248,99.0,0.0,0.0,1.0,36186.0,42.4,1562
03038,33417,93.0,2.0,2.0,2.0,30354.0,39.2,13241
03042,6460,98.0,0.0,0.0,0.0,32453.0,40.9,2581
03043,1547,96.0,1.0,1.0,2.0,37480.0,47.5,575
03044,4290,95.0,1.0,1.0,3.0,36421.0,43.1,1613
03045,13742,95.0,2.0,0.0,3.0,33628.0,42.6,5106
03046,2774,94.0,0.0,1.0,1.0,42354.0,43.2,1031
03047,1496,93.0,0.0,2.0,1.0,31066.0,43.7,606
03048,3513,97.0,0.0,0.0,0.0,28864.0,43.6,1355
03049,7700,95.0,0.0,1.0,3.0,51368.0,46.4,2832
03051,24541,91.0,1.0,3.0,4.0,36109.0,40.7,8864
03052,8299,95.0,1.0,1.0,3.0,35674.0,38.4,2821
03053,24013,94.0,1.0,2.0,3.0,38683.0,39.9,8368
03054,25538,94.0,0.0,2.0,3.0,38711.0,42.8,9576
03055,15067,91.0,1.0,2.0,3.0,31909.0,40.0,6091
03057,2534,98.0,0.0,1.0,1.0,37197.0,43.7,901
03060,28959,74.0,2.0,5.0,15.0,24748.0,35.3,11823
03062,27338,81.0,1.0,11.0,4.0,37959.0,41.5,10636
03063,15936,83.0,1.0,7.0,7.0,37852.0,36.6,6508
03064,14533,80.0,2.0,2.0,13.0,34045.0,40.6,5652
03070,5291,96.0,0.0,0.0,0.0,43563.0,40.8,1882
03071,5112,96.0,0.0,0.0,1.0,33886.0,37.5,1795
03076,12960,95.0,1.0,0.0,1.0,37663.0,40.7,4453
03077,10218,94.0,1.0,1.0,3.0,27774.0,39.5,3970
03079,28820,89.0,1.0,3.0,6.0,36598.0,42.8,11110
03082,1515,95.0,0.0,1.0,1.0,35671.0,44.3,618
03084,1605,95.0,0.0,0.0,3.0,26644.0,44.5,512
03086,3812,97.0,0.0,1.0,1.0,37125.0,43.7,1508
03087,13777,93.0,0.0,4.0,1.0,48701.0,41.9,5096
03101,2940,75.0,8.0,3.0,13.0,34163.0,36.0,1695
03102,31806,86.0,3.0,3.0,5.0,25866.0,34.3,13200
03103,36432,76.0,6.0,5.0,11.0,23041.0,35.2,13796
03104,33145,82.0,4.0,5.0,7.0,32130.0,37.6,13580
03106,13470,93.0,1.0,2.0,4.0,34478.0,40.3,5167
03109,9711,89.0,0.0,5.0,3.0,34852.0,40.8,4003
03110,21339,93.0,3.0,2.0,2.0,53755.0,42.7,7383
03215,240,100.0,0.0,0.0,0.0,42163.0,56.3,106
03216,2138,95.0,0.0,0.0,1.0,30157.0,47.1,880
03217,1796,98.0,0.0,0.0,0.0,22083.0,39.5,937
03218,893,100.0,0.0,0.0,0.0,31388.0,37.7,364
03220,7337,89.0,3.0,1.0,5.0,24796.0,40.1,2853
03221,2014,96.0,0.0,2.0,1.0,31153.0,46.5,869
03222,5684,96.0,1.0,1.0,1.0,26465.0,45.3,2247
03223,3384,96.0,0.0,1.0,0.0,34424.0,44.3,1442
03224,2290,97.0,0.0,0.0,2.0,39908.0,48.0,898
03225,3700,96.0,0.0,0.0,1.0,30081.0,41.8,1337
03226,994,98.0,0.0,2.0,0.0,38513.0,51.3,435
03227,1039,98.0,1.0,0.0,1.0,28846.0,48.6,492
03229,5594,97.0,0.0,1.0,0.0,41471.0,45.4,2068
03230,1371,99.0,0.0,0.0,0.0,23883.0,42.5,546
03231,313,94.0,0.0,0.0,0.0,32447.0,55.0,104
03233,96,92.0,0.0,0.0,8.0,25359.0,52.7,47
03234,4596,99.0,0.0,0.0,0.0,33447.0,45.8,1810
03235,8596,94.0,2.0,2.0,2.0,21290.0,40.5,3471
03237,2155,98.0,0.0,1.0,0.0,32932.0,50.6,858
03238,89,100.0,0.0,0.0,0.0,17911.0,28.9,35
03240,1318,96.0,0.0,0.0,1.0,24265.0,46.6,535
03241,838,98.0,0.0,1.0,1.0,26510.0,49.4,367
03242,4815,96.0,1.0,0.0,2.0,26622.0,29.3,1668
03243,1200,99.0,0.0,0.0,0.0,25116.0,46.8,430
03244,7988,96.0,0.0,0.0,1.0,27653.0,39.1,3170
03245,1674,96.0,1.0,0.0,1.0,40889.0,52.0,816
03246,16001,96.0,0.0,1.0,1.0,28373.0,45.4,6776
03249,7136,97.0,1.0,1.0,1.0,37616.0,49.4,3055
03251,1264,94.0,0.0,3.0,2.0,21380.0,45.4,608
03253,6284,98.0,0.0,1.0,1.0,36587.0,47.0,2611
03254,4065,96.0,0.0,0.0,2.0,55428.0,54.6,1807
03255,1968,96.0,0.0,0.0,1.0,34021.0,48.1,828
03256,2288,94.0,0.0,2.0,0.0,26736.0,42.9,871
03257,4584,96.0,1.0,1.0,1.0,35753.0,51.3,1734
03258,2519,97.0,0.0,0.0,1.0,33497.0,43.7,980
03259,303,100.0,0.0,0.0,0.0,37583.0,55.8,153
03260,805,91.0,0.0,4.0,0.0,32554.0,47.4,324
03261,4253,95.0,0.0,1.0,2.0,35153.0,44.2,1644
03262,1111,98.0,0.0,1.0,0.0,29282.0,45.0,437
03263,4101,93.0,2.0,3.0,1.0,24752.0,39.6,1524
03264,7469,90.0,0.0,2.0,4.0,20284.0,23.7,2245
03266,2234,96.0,0.0,1.0,0.0,29324.0,47.2,960
03268,1295,94.0,1.0,0.0,1.0,28928.0,45.6,520
03269,2966,97.0,0.0,0.0,3.0,32494.0,48.3,1184
03273,279,92.0,0.0,2.0,0.0,31386.0,54.8,146
03275,11447,96.0,0.0,0.0,2.0,29040.0,38.6,4377
03276,8394,94.0,0.0,3.0,2.0,25690.0,41.9,3267
03278,2991,97.0,0.0,0.0,2.0,33808.0,44.7,1090
